target_id,modality,feature,effect_size,q_value,n_target,n_rest
5V_CORE01,ct,log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.59285958,0.09357996,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformity,-0.48222589,0.0784387,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,-0.69849662,0.07264804,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance,0.63205976,0.0784387,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,-0.06143402,0.68344326,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,-0.80423511,0.06442501,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,-0.69085878,0.06442501,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,-0.29395324,0.22928753,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.18851486,0.49302929,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_RunEntropy,-0.49978089,0.0784387,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,-0.30970133,0.19315219,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.9013783,0.06442501,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_RunPercentage,0.94170576,0.06442501,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_RunVariance,-0.81065232,0.06442501,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_ShortRunEmphasis,0.86373977,0.06442501,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.29521354,0.38012167,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.54524692,0.09792978,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,-0.33884263,0.20204572,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,-0.16291364,0.74817794,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.21881869,0.63259091,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.05741485,0.85674589,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,-0.44699132,0.06442501,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,-0.37618761,0.06442501,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,-0.43686421,0.06442501,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.20570091,0.60843604,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,-0.26763279,0.27761381,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.5673245,0.14788426,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.45694575,0.23234607,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.40557186,0.43666915,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.28879488,0.65896942,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_ZoneEntropy,-0.67605505,0.0784387,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.90486655,0.06442501,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_glszm_ZoneVariance,-0.44622649,0.06442501,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_ngtdm_Busyness,-0.4324497,0.08388425,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.5023682,0.08075894,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_ngtdm_Complexity,0.44093325,0.25268255,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_ngtdm_Contrast,0.99169635,0.06442501,17,52
5V_CORE01,ct,log-sigma-3-0-mm-3D_ngtdm_Strength,0.88620943,0.08075894,17,52
5V_CORE01,ct,original_firstorder_10Percentile,0.73195078,0.15971302,17,52
5V_CORE01,ct,original_firstorder_90Percentile,0.79204602,0.06442501,17,52
5V_CORE01,ct,original_firstorder_Energy,-0.17948059,0.40043405,17,52
5V_CORE01,ct,original_firstorder_Entropy,0.5734754,0.10004296,17,52
5V_CORE01,ct,original_firstorder_InterquartileRange,0.39825002,0.18130537,17,52
5V_CORE01,ct,original_firstorder_Kurtosis,-0.2556566,0.68344326,17,52
5V_CORE01,ct,original_firstorder_Maximum,0.13637886,0.9241954,17,52
5V_CORE01,ct,original_firstorder_Mean,0.83392797,0.06442501,17,52
5V_CORE01,ct,original_firstorder_MeanAbsoluteDeviation,0.46353926,0.12620859,17,52
5V_CORE01,ct,original_firstorder_Median,0.83303903,0.06442501,17,52
5V_CORE01,ct,original_firstorder_Minimum,0.28592269,0.65896942,17,52
5V_CORE01,ct,original_firstorder_Range,0.02206334,0.64787991,17,52
5V_CORE01,ct,original_firstorder_RobustMeanAbsoluteDeviation,0.38739799,0.20204572,17,52
5V_CORE01,ct,original_firstorder_RootMeanSquared,0.82984008,0.06442501,17,52
5V_CORE01,ct,original_firstorder_Skewness,-0.30922501,0.42843677,17,52
5V_CORE01,ct,original_firstorder_TotalEnergy,-0.17948059,0.40043405,17,52
5V_CORE01,ct,original_firstorder_Uniformity,-0.56094174,0.12886012,17,52
5V_CORE01,ct,original_firstorder_Variance,0.43327622,0.09357996,17,52
5V_CORE01,ct,original_glcm_Autocorrelation,0.43853662,0.23948621,17,52
5V_CORE01,ct,original_glcm_ClusterProminence,0.04815099,0.08075894,17,52
5V_CORE01,ct,original_glcm_ClusterShade,-0.12927608,0.08806286,17,52
5V_CORE01,ct,original_glcm_ClusterTendency,0.30012167,0.10326275,17,52
5V_CORE01,ct,original_glcm_Contrast,0.47317465,0.09792978,17,52
5V_CORE01,ct,original_glcm_Correlation,0.16003464,0.69042176,17,52
5V_CORE01,ct,original_glcm_DifferenceAverage,0.5459367,0.10326275,17,52
5V_CORE01,ct,original_glcm_DifferenceEntropy,0.60357762,0.09695694,17,52
5V_CORE01,ct,original_glcm_DifferenceVariance,0.49948165,0.10607033,17,52
5V_CORE01,ct,original_glcm_Id,-0.5964896,0.10995119,17,52
5V_CORE01,ct,original_glcm_Idm,-0.59042282,0.10995119,17,52
5V_CORE01,ct,original_glcm_Idmn,-0.64961346,0.0784387,17,52
5V_CORE01,ct,original_glcm_Idn,-0.71538075,0.07242618,17,52
5V_CORE01,ct,original_glcm_Imc1,0.10176709,0.9241954,17,52
5V_CORE01,ct,original_glcm_Imc2,0.20183019,0.64163256,17,52
5V_CORE01,ct,original_glcm_InverseVariance,0.46132038,0.26272693,17,52
5V_CORE01,ct,original_glcm_JointAverage,0.45450322,0.2544854,17,52
5V_CORE01,ct,original_glcm_JointEnergy,-0.58514166,0.12070736,17,52
5V_CORE01,ct,original_glcm_JointEntropy,0.60368271,0.124845,17,52
5V_CORE01,ct,original_glcm_MCC,0.0833528,0.74817794,17,52
5V_CORE01,ct,original_glcm_MaximumProbability,-0.56932307,0.12620859,17,52
5V_CORE01,ct,original_glcm_SumAverage,0.45450322,0.2544854,17,52
5V_CORE01,ct,original_glcm_SumEntropy,0.5378473,0.1020838,17,52
5V_CORE01,ct,original_glcm_SumSquares,0.35911778,0.12620859,17,52
5V_CORE01,ct,original_gldm_DependenceEntropy,0.33181354,0.37348559,17,52
5V_CORE01,ct,original_gldm_DependenceNonUniformity,-0.42361941,0.09211737,17,52
5V_CORE01,ct,original_gldm_DependenceNonUniformityNormalized,0.49819311,0.11195995,17,52
5V_CORE01,ct,original_gldm_DependenceVariance,-0.58852337,0.12070736,17,52
5V_CORE01,ct,original_gldm_GrayLevelNonUniformity,-0.55466381,0.06442501,17,52
5V_CORE01,ct,original_gldm_GrayLevelVariance,0.43259611,0.09357996,17,52
5V_CORE01,ct,original_gldm_HighGrayLevelEmphasis,0.43448939,0.23588934,17,52
5V_CORE01,ct,original_gldm_LargeDependenceEmphasis,-0.65046741,0.08975255,17,52
5V_CORE01,ct,original_gldm_LargeDependenceHighGrayLevelEmphasis,-0.17636078,0.93302365,17,52
5V_CORE01,ct,original_gldm_LargeDependenceLowGrayLevelEmphasis,-0.66684452,0.10326275,17,52
5V_CORE01,ct,original_gldm_LowGrayLevelEmphasis,-0.40039417,0.35992769,17,52
5V_CORE01,ct,original_gldm_SmallDependenceEmphasis,0.53661669,0.0867302,17,52
5V_CORE01,ct,original_gldm_SmallDependenceHighGrayLevelEmphasis,0.38218412,0.12886012,17,52
5V_CORE01,ct,original_gldm_SmallDependenceLowGrayLevelEmphasis,0.70616767,0.22928753,17,52
5V_CORE01,ct,original_glrlm_GrayLevelNonUniformity,-0.5255185,0.0784387,17,52
5V_CORE01,ct,original_glrlm_GrayLevelNonUniformityNormalized,-0.55355788,0.10995119,17,52
5V_CORE01,ct,original_glrlm_GrayLevelVariance,0.45313089,0.08481485,17,52
5V_CORE01,ct,original_glrlm_HighGrayLevelRunEmphasis,0.42615697,0.24757767,17,52
5V_CORE01,ct,original_glrlm_LongRunEmphasis,-0.59719776,0.09357996,17,52
5V_CORE01,ct,original_glrlm_LongRunHighGrayLevelEmphasis,-0.35421335,0.50006779,17,52
5V_CORE01,ct,original_glrlm_LongRunLowGrayLevelEmphasis,-0.6015149,0.10828476,17,52
5V_CORE01,ct,original_glrlm_LowGrayLevelRunEmphasis,-0.39907489,0.38786118,17,52
5V_CORE01,ct,original_glrlm_RunEntropy,0.07498834,0.64787991,17,52
5V_CORE01,ct,original_glrlm_RunLengthNonUniformity,-0.36636014,0.12070736,17,52
5V_CORE01,ct,original_glrlm_RunLengthNonUniformityNormalized,0.62973039,0.08388425,17,52
5V_CORE01,ct,original_glrlm_RunPercentage,0.64603208,0.08481485,17,52
5V_CORE01,ct,original_glrlm_RunVariance,-0.60228116,0.08975255,17,52
5V_CORE01,ct,original_glrlm_ShortRunEmphasis,0.63744624,0.0867302,17,52
5V_CORE01,ct,original_glrlm_ShortRunHighGrayLevelEmphasis,0.46396333,0.22928753,17,52
5V_CORE01,ct,original_glrlm_ShortRunLowGrayLevelEmphasis,-0.22225309,0.65483863,17,52
5V_CORE01,ct,original_glszm_GrayLevelNonUniformity,-0.43634139,0.12620859,17,52
5V_CORE01,ct,original_glszm_GrayLevelNonUniformityNormalized,-0.55596396,0.08075894,17,52
5V_CORE01,ct,original_glszm_GrayLevelVariance,0.59472591,0.08388425,17,52
5V_CORE01,ct,original_glszm_HighGrayLevelZoneEmphasis,0.20358592,0.60843604,17,52
5V_CORE01,ct,original_glszm_LargeAreaEmphasis,-0.47342146,0.06442501,17,52
5V_CORE01,ct,original_glszm_LargeAreaHighGrayLevelEmphasis,-0.48007143,0.07264804,17,52
5V_CORE01,ct,original_glszm_LargeAreaLowGrayLevelEmphasis,-0.4308225,0.06442501,17,52
5V_CORE01,ct,original_glszm_LowGrayLevelZoneEmphasis,-0.17438579,0.97057475,17,52
5V_CORE01,ct,original_glszm_SizeZoneNonUniformity,-0.29861222,0.47849591,17,52
5V_CORE01,ct,original_glszm_SizeZoneNonUniformityNormalized,0.37840367,0.2611654,17,52
5V_CORE01,ct,original_glszm_SmallAreaEmphasis,0.41177933,0.2544854,17,52
5V_CORE01,ct,original_glszm_SmallAreaHighGrayLevelEmphasis,0.27496581,0.2814284,17,52
5V_CORE01,ct,original_glszm_SmallAreaLowGrayLevelEmphasis,0.0145826,0.6771848,17,52
5V_CORE01,ct,original_glszm_ZoneEntropy,-0.04552554,0.83514393,17,52
5V_CORE01,ct,original_glszm_ZonePercentage,0.53117387,0.09834998,17,52
5V_CORE01,ct,original_glszm_ZoneVariance,-0.47326979,0.06442501,17,52
5V_CORE01,ct,original_ngtdm_Busyness,-0.49264546,0.07761457,17,52
5V_CORE01,ct,original_ngtdm_Coarseness,0.57232163,0.0784387,17,52
5V_CORE01,ct,original_ngtdm_Complexity,0.02069191,0.76900316,17,52
5V_CORE01,ct,original_ngtdm_Contrast,0.89492087,0.06442501,17,52
5V_CORE01,ct,original_ngtdm_Strength,0.76634945,0.08806286,17,52
5V_CORE01,ct,original_shape_Elongation,-0.16934915,0.94011314,17,52
5V_CORE01,ct,original_shape_Flatness,0.04242644,0.71354904,17,52
5V_CORE01,ct,original_shape_LeastAxisLength,-0.63372984,0.06752942,17,52
5V_CORE01,ct,original_shape_MajorAxisLength,-0.00709522,0.34228821,17,52
5V_CORE01,ct,original_shape_Maximum2DDiameterColumn,-0.34356884,0.1853139,17,52
5V_CORE01,ct,original_shape_Maximum2DDiameterRow,-0.52837458,0.09695694,17,52
5V_CORE01,ct,original_shape_Maximum2DDiameterSlice,-0.02669116,0.20108055,17,52
5V_CORE01,ct,original_shape_Maximum3DDiameter,-0.30837106,0.17040751,17,52
5V_CORE01,ct,original_shape_MeshVolume,-0.47273119,0.0784387,17,52
5V_CORE01,ct,original_shape_MinorAxisLength,-0.72585204,0.06442501,17,52
5V_CORE01,ct,original_shape_Sphericity,0.40881984,0.13842128,17,52
5V_CORE01,ct,original_shape_SurfaceArea,-0.55149918,0.0784387,17,52
5V_CORE01,ct,original_shape_SurfaceVolumeRatio,0.30777525,0.09572215,17,52
5V_CORE01,ct,original_shape_VoxelVolume,-0.47272642,0.0784387,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_10Percentile,-0.17481173,0.19854657,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_90Percentile,0.17616202,0.1853139,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_Energy,-0.22297018,0.94011314,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_Entropy,-0.10571444,0.70510455,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_InterquartileRange,0.17603872,0.17773355,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_Kurtosis,-0.67984634,0.06442501,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_Maximum,0.09545088,0.35992769,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_Mean,0.45940915,0.57228669,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_MeanAbsoluteDeviation,0.17407628,0.19315219,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_Median,-0.55728848,0.26272693,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_Minimum,-0.02533213,0.39517088,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_Range,0.06195788,0.34859042,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,0.17537969,0.18130537,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_RootMeanSquared,0.17200997,0.21659249,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_Skewness,0.53486201,0.08388425,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_TotalEnergy,-0.22297018,0.94011314,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_Uniformity,0.12163488,0.70510455,17,52
5V_CORE01,ct,wavelet-HHH_firstorder_Variance,-0.0467642,0.21659249,17,52
5V_CORE01,ct,wavelet-HHH_glcm_Autocorrelation,-0.0925561,0.9241954,17,52
5V_CORE01,ct,wavelet-HHH_glcm_ClusterProminence,-0.15039893,0.48603306,17,52
5V_CORE01,ct,wavelet-HHH_glcm_ClusterShade,0.52180739,0.56618041,17,52
5V_CORE01,ct,wavelet-HHH_glcm_ClusterTendency,-0.14479406,0.53110947,17,52
5V_CORE01,ct,wavelet-HHH_glcm_Contrast,-0.13396654,0.45172241,17,52
5V_CORE01,ct,wavelet-HHH_glcm_Correlation,-0.16232421,0.45963515,17,52
5V_CORE01,ct,wavelet-HHH_glcm_DifferenceAverage,-0.11765615,0.47849591,17,52
5V_CORE01,ct,wavelet-HHH_glcm_DifferenceEntropy,-0.06284022,0.50654369,17,52
5V_CORE01,ct,wavelet-HHH_glcm_DifferenceVariance,-0.11910777,0.52389392,17,52
5V_CORE01,ct,wavelet-HHH_glcm_Id,0.09806706,0.45963515,17,52
5V_CORE01,ct,wavelet-HHH_glcm_Idm,0.10459027,0.47159227,17,52
5V_CORE01,ct,wavelet-HHH_glcm_Idmn,0.1676494,0.94801135,17,52
5V_CORE01,ct,wavelet-HHH_glcm_Idn,0.15317299,0.97741779,17,52
5V_CORE01,ct,wavelet-HHH_glcm_Imc1,0.27146032,0.49302929,17,52
5V_CORE01,ct,wavelet-HHH_glcm_Imc2,-0.07798825,0.78812859,17,52
5V_CORE01,ct,wavelet-HHH_glcm_InverseVariance,0.25288131,0.33082624,17,52
5V_CORE01,ct,wavelet-HHH_glcm_JointAverage,-0.02139619,0.99444451,17,52
5V_CORE01,ct,wavelet-HHH_glcm_JointEnergy,0.05248267,0.55813158,17,52
5V_CORE01,ct,wavelet-HHH_glcm_JointEntropy,-0.09092607,0.52389392,17,52
5V_CORE01,ct,wavelet-HHH_glcm_MCC,-0.10906086,0.78203228,17,52
5V_CORE01,ct,wavelet-HHH_glcm_MaximumProbability,0.06887428,0.79265839,17,52
5V_CORE01,ct,wavelet-HHH_glcm_SumAverage,-0.02139619,0.99444451,17,52
5V_CORE01,ct,wavelet-HHH_glcm_SumEntropy,-0.08414496,0.53110947,17,52
5V_CORE01,ct,wavelet-HHH_glcm_SumSquares,-0.13921599,0.98595219,17,52
5V_CORE01,ct,wavelet-HHH_gldm_DependenceEntropy,0.02610964,0.72200439,17,52
5V_CORE01,ct,wavelet-HHH_gldm_DependenceNonUniformity,-0.43705769,0.0784387,17,52
5V_CORE01,ct,wavelet-HHH_gldm_DependenceNonUniformityNormalized,-0.07162011,0.77591299,17,52
5V_CORE01,ct,wavelet-HHH_gldm_DependenceVariance,0.12698233,0.3191496,17,52
5V_CORE01,ct,wavelet-HHH_gldm_GrayLevelNonUniformity,-0.47031648,0.0784387,17,52
5V_CORE01,ct,wavelet-HHH_gldm_GrayLevelVariance,-0.13894593,0.69739913,17,52
5V_CORE01,ct,wavelet-HHH_gldm_HighGrayLevelEmphasis,-0.094138,0.95759225,17,52
5V_CORE01,ct,wavelet-HHH_gldm_LargeDependenceEmphasis,-0.15010916,0.16159065,17,52
5V_CORE01,ct,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,-0.05540685,0.64787991,17,52
5V_CORE01,ct,wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis,-0.18546651,0.30235138,17,52
5V_CORE01,ct,wavelet-HHH_gldm_LowGrayLevelEmphasis,-0.14703407,0.96541116,17,52
5V_CORE01,ct,wavelet-HHH_gldm_SmallDependenceEmphasis,-0.02175258,0.2544854,17,52
5V_CORE01,ct,wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,-0.12598059,0.23948621,17,52
5V_CORE01,ct,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.13497819,0.40043405,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_GrayLevelNonUniformity,-0.4711354,0.0784387,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.10110849,0.97741779,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_GrayLevelVariance,-0.13038405,0.97057475,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,-0.09346126,0.85674589,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_LongRunEmphasis,-0.35538224,0.22928753,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,-0.15583285,0.71354904,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,-0.26954003,0.33558715,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,-0.14753844,0.83514393,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_RunEntropy,-0.34758814,0.15971302,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_RunLengthNonUniformity,-0.47816713,0.0784387,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.06772471,0.15437873,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_RunPercentage,0.10192363,0.17773355,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_RunVariance,-0.20723915,0.41268793,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_ShortRunEmphasis,0.16190312,0.19315219,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,-0.09955528,0.29133428,17,52
5V_CORE01,ct,wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,-0.118451,0.73046878,17,52
5V_CORE01,ct,wavelet-HHH_glszm_GrayLevelNonUniformity,-0.20688891,0.2797375,17,52
5V_CORE01,ct,wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,-0.28166045,0.34924205,17,52
5V_CORE01,ct,wavelet-HHH_glszm_GrayLevelVariance,0.01038563,0.43310212,17,52
5V_CORE01,ct,wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.00550266,0.85674589,17,52
5V_CORE01,ct,wavelet-HHH_glszm_LargeAreaEmphasis,-0.35169201,0.17773355,17,52
5V_CORE01,ct,wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,-0.30893489,0.14096897,17,52
5V_CORE01,ct,wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,-0.36926567,0.19315219,17,52
5V_CORE01,ct,wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.0017955,0.98595219,17,52
5V_CORE01,ct,wavelet-HHH_glszm_SizeZoneNonUniformity,-0.21798233,0.70510455,17,52
5V_CORE01,ct,wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.19859507,0.47159227,17,52
5V_CORE01,ct,wavelet-HHH_glszm_SmallAreaEmphasis,-0.12846978,0.57907162,17,52
5V_CORE01,ct,wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,-0.02302508,0.63259091,17,52
5V_CORE01,ct,wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,-0.07519776,0.81536491,17,52
5V_CORE01,ct,wavelet-HHH_glszm_ZoneEntropy,-0.31396105,0.34216211,17,52
5V_CORE01,ct,wavelet-HHH_glszm_ZonePercentage,-0.00373687,0.28699328,17,52
5V_CORE01,ct,wavelet-HHH_glszm_ZoneVariance,-0.34097466,0.08007244,17,52
5V_CORE01,ct,wavelet-HHH_ngtdm_Busyness,-0.47388964,0.14096897,17,52
5V_CORE01,ct,wavelet-HHH_ngtdm_Coarseness,0.52527411,0.0784387,17,52
5V_CORE01,ct,wavelet-HHH_ngtdm_Complexity,-0.09945883,0.51610158,17,52
5V_CORE01,ct,wavelet-HHH_ngtdm_Contrast,-0.18023036,0.94801135,17,52
5V_CORE01,ct,wavelet-HHH_ngtdm_Strength,0.49043152,0.10326275,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_10Percentile,-0.38369782,0.24757767,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_90Percentile,0.39281953,0.22928753,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_Energy,-0.35166459,0.26272693,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_Entropy,0.3861155,0.2611654,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_InterquartileRange,0.41004791,0.23588934,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_Kurtosis,-0.7457676,0.06442501,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_Maximum,-0.09100301,0.87152597,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_Mean,-0.22502508,0.93302365,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_MeanAbsoluteDeviation,0.380673,0.24468246,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_Median,-0.24313005,0.43115776,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_Minimum,0.11348822,0.85674589,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_Range,-0.10387715,0.96541116,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,0.40246839,0.23588934,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_RootMeanSquared,0.36261018,0.25268255,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_Skewness,0.17627569,0.66805993,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_TotalEnergy,-0.35166459,0.26272693,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_Uniformity,-0.40305954,0.24883878,17,52
5V_CORE01,ct,wavelet-HHL_firstorder_Variance,0.30328597,0.25268255,17,52
5V_CORE01,ct,wavelet-HHL_glcm_Autocorrelation,-0.13893901,0.7536101,17,52
5V_CORE01,ct,wavelet-HHL_glcm_ClusterProminence,0.16448191,0.29133428,17,52
5V_CORE01,ct,wavelet-HHL_glcm_ClusterShade,-0.37404213,0.76900316,17,52
5V_CORE01,ct,wavelet-HHL_glcm_ClusterTendency,0.29798555,0.26272693,17,52
5V_CORE01,ct,wavelet-HHL_glcm_Contrast,0.29121954,0.2611654,17,52
5V_CORE01,ct,wavelet-HHL_glcm_Correlation,-0.30628747,0.2814284,17,52
5V_CORE01,ct,wavelet-HHL_glcm_DifferenceAverage,0.35099142,0.25268255,17,52
5V_CORE01,ct,wavelet-HHL_glcm_DifferenceEntropy,0.38745531,0.2544854,17,52
5V_CORE01,ct,wavelet-HHL_glcm_DifferenceVariance,0.27211159,0.2814284,17,52
5V_CORE01,ct,wavelet-HHL_glcm_Id,-0.39316372,0.2544854,17,52
5V_CORE01,ct,wavelet-HHL_glcm_Idm,-0.39166788,0.24468246,17,52
5V_CORE01,ct,wavelet-HHL_glcm_Idmn,-0.73043722,0.06442501,17,52
5V_CORE01,ct,wavelet-HHL_glcm_Idn,-0.87277916,0.06442501,17,52
5V_CORE01,ct,wavelet-HHL_glcm_Imc1,0.26473596,0.35992769,17,52
5V_CORE01,ct,wavelet-HHL_glcm_Imc2,0.20285047,0.42843677,17,52
5V_CORE01,ct,wavelet-HHL_glcm_InverseVariance,-0.1710609,0.84184242,17,52
5V_CORE01,ct,wavelet-HHL_glcm_JointAverage,-0.11041756,0.80781604,17,52
5V_CORE01,ct,wavelet-HHL_glcm_JointEnergy,-0.43737466,0.24883878,17,52
5V_CORE01,ct,wavelet-HHL_glcm_JointEntropy,0.391249,0.25268255,17,52
5V_CORE01,ct,wavelet-HHL_glcm_MCC,0.03965143,0.78812859,17,52
5V_CORE01,ct,wavelet-HHL_glcm_MaximumProbability,-0.40581465,0.30235138,17,52
5V_CORE01,ct,wavelet-HHL_glcm_SumAverage,-0.11041756,0.80781604,17,52
5V_CORE01,ct,wavelet-HHL_glcm_SumEntropy,0.3961622,0.2611654,17,52
5V_CORE01,ct,wavelet-HHL_glcm_SumSquares,0.29449253,0.26272693,17,52
5V_CORE01,ct,wavelet-HHL_gldm_DependenceEntropy,0.38732473,0.24227128,17,52
5V_CORE01,ct,wavelet-HHL_gldm_DependenceNonUniformity,-0.49379208,0.0784387,17,52
5V_CORE01,ct,wavelet-HHL_gldm_DependenceNonUniformityNormalized,-0.27498486,0.60843604,17,52
